Grain Image Name,Rice Type,Height (mm),Width (mm),Average Color
L1F23BSCS0355_PK1121_Raw_005_Grain_0002.jpg,PK1121,8.7693,2.2923,"[196.2566265060241, 197.92168674698794, 180.0987951807229]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0003.jpg,PK1121,7.6324,2.1987,"[194.61494252873564, 196.48275862068965, 175.1882183908046]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0004.jpg,PK1121,8.977,2.3021,"[193.786133960047, 195.07403055229142, 177.61339600470035]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0005.jpg,PK1121,7.3868,2.3703,"[200.13426573426574, 201.43916083916085, 187.15664335664334]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0006.jpg,PK1121,9.6988,2.3484,"[195.61752136752136, 197.04273504273505, 183.23824786324786]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0007.jpg,PK1121,8.9843,2.1553,"[193.9425, 195.41, 180.08875]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0008.jpg,PK1121,10.1656,2.0722,"[190.8267898383372, 192.80254041570439, 178.20554272517322]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0009.jpg,PK1121,8.5093,2.0709,"[194.42994505494505, 196.4313186813187, 183.6565934065934]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0010.jpg,PK1121,8.2113,2.0812,"[191.64697609001408, 193.014064697609, 177.18846694796062]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0011.jpg,PK1121,8.8826,2.2854,"[187.84707287933094, 190.59020310633213, 173.26403823178018]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0012.jpg,PK1121,9.2336,2.214,"[208.25506555423124, 209.19904648390943, 191.9284862932062]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0013.jpg,PK1121,9.172,2.0939,"[192.0715181932246, 193.92597239648683, 174.59598494353827]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0014.jpg,PK1121,9.0585,2.3219,"[192.2162471395881, 191.57894736842104, 170.17276887871853]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0015.jpg,PK1121,7.4034,2.3613,"[196.18207282913164, 196.90196078431373, 181.64285714285714]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0016.jpg,PK1121,9.0194,2.2757,"[204.75176470588235, 207.08235294117648, 191.07764705882352]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0017.jpg,PK1121,8.6075,2.2544,"[198.97246558197747, 199.85106382978722, 184.1476846057572]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0018.jpg,PK1121,7.7859,2.3711,"[194.50589777195282, 196.7221494102228, 184.66710353866318]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0019.jpg,PK1121,9.3561,2.0211,"[196.67135549872123, 198.64961636828644, 183.35933503836318]"
L1F23BSCS0355_PK1121_Raw_005_Grain_0020.jpg,PK1121,7.3834,2.2339,"[187.55800293685758, 190.8164464023495, 172.91629955947135]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0001.jpg,SteamRice,9.711,2.0377,"[173.77671068427372, 175.51860744297718, 142.0732292917167]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0002.jpg,SteamRice,9.9025,2.1267,"[167.68886337543054, 170.70838117106774, 138.2215843857635]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0003.jpg,SteamRice,9.1595,2.2221,"[174.99405469678953, 178.5564803804994, 153.61712247324613]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0004.jpg,SteamRice,9.191,2.0993,"[176.61797752808988, 179.34082397003746, 153.08114856429464]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0005.jpg,SteamRice,9.5398,2.2607,"[171.19758507135018, 174.49835345773874, 149.31394072447858]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0006.jpg,SteamRice,8.4256,2.091,"[174.18435754189943, 177.35055865921788, 159.60893854748602]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0007.jpg,SteamRice,9.6891,2.2547,"[180.13399778516057, 183.31229235880397, 161.07862679955704]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0008.jpg,SteamRice,9.0456,2.2614,"[168.1852286049238, 171.13012895662368, 147.68464243845253]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0009.jpg,SteamRice,7.36,1.8937,"[164.74740484429066, 168.44290657439447, 147.55017301038063]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0010.jpg,SteamRice,9.9758,2.3185,"[170.4016913319239, 173.1997885835095, 145.74207188160676]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0011.jpg,SteamRice,10.0377,2.1164,"[180.16610549943883, 183.1077441077441, 153.34567901234567]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0012.jpg,SteamRice,9.8469,2.3102,"[175.16067653276954, 178.90380549682877, 154.17758985200845]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0013.jpg,SteamRice,8.887,2.0667,"[162.00520833333334, 164.14192708333334, 134.17057291666666]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0014.jpg,SteamRice,8.8965,2.1238,"[166.23225806451612, 165.85032258064516, 142.9741935483871]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0015.jpg,SteamRice,9.4038,2.3548,"[167.62006403415154, 170.79935965848452, 142.27321237993596]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0016.jpg,SteamRice,9.1985,1.9143,"[169.20987654320987, 172.68175582990398, 153.15363511659808]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0017.jpg,SteamRice,10.0525,2.382,"[170.2649140546006, 173.2891809908999, 140.1284125379171]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0018.jpg,SteamRice,8.5608,2.4037,"[169.8399071925754, 172.76334106728538, 145.91183294663574]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0019.jpg,SteamRice,9.7235,2.294,"[175.3955223880597, 176.05117270788912, 141.66737739872067]"
L1F23BSCS0355_SteamRice_Raw_001_Grain_0020.jpg,SteamRice,6.9513,1.8178,"[142.19850187265916, 139.09176029962546, 110.87640449438203]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0001.jpg,SteamRice,8.1314,2.138,"[167.42715700141443, 170.65912305516267, 140.95190947666194]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0002.jpg,SteamRice,9.9662,2.1255,"[174.54370034052212, 177.59931895573212, 155.04767309875143]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0003.jpg,SteamRice,7.8727,1.7953,"[168.2246998284734, 170.39965694682675, 144.39451114922812]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0004.jpg,SteamRice,8.2084,1.9338,"[156.70030120481928, 159.6867469879518, 140.6867469879518]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0005.jpg,SteamRice,9.3295,2.1044,"[175.4638922888617, 178.60220318237455, 155.1187270501836]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0006.jpg,SteamRice,9.1612,2.2043,"[175.62142857142857, 178.10714285714286, 148.84047619047618]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0007.jpg,SteamRice,8.5026,1.647,"[157.5112262521589, 157.63385146804836, 127.96027633851467]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0008.jpg,SteamRice,9.0599,1.9959,"[176.42762284196547, 179.10225763612218, 153.5949535192563]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0009.jpg,SteamRice,9.7608,2.0497,"[178.32660332541568, 179.4228028503563, 144.81947743467933]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0010.jpg,SteamRice,7.9571,1.9746,"[158.6143292682927, 158.27591463414635, 129.702743902439]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0011.jpg,SteamRice,8.947,2.1691,"[173.8240291262136, 177.9004854368932, 154.4757281553398]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0012.jpg,SteamRice,9.6254,2.1673,"[178.6508120649652, 182.37122969837586, 159.2030162412993]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0013.jpg,SteamRice,9.3278,2.3411,"[173.66666666666666, 176.7734627831715, 146.59870550161813]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0014.jpg,SteamRice,8.4047,2.2625,"[172.3740458015267, 175.79516539440203, 155.96946564885496]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0015.jpg,SteamRice,9.787,2.137,"[171.44925883694413, 174.80045610034207, 154.29418472063855]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0016.jpg,SteamRice,8.6634,2.296,"[172.41717791411043, 177.4196319018405, 148.11656441717793]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0017.jpg,SteamRice,9.2065,2.1455,"[166.0448717948718, 167.08076923076922, 134.70384615384614]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0018.jpg,SteamRice,9.0894,2.2699,"[180.973348783314, 182.39049826187718, 155.91425260718424]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0019.jpg,SteamRice,8.5987,1.9661,"[186.65832106038292, 189.42562592047128, 167.00147275405007]"
L1F23BSCS0355_SteamRice_Raw_002_Grain_0020.jpg,SteamRice,8.2456,2.237,"[171.64629388816644, 174.703511053316, 152.7997399219766]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0001.jpg,SteamRice,7.6383,2.1172,"[155.01323529411764, 156.25441176470588, 130.83235294117648]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0002.jpg,SteamRice,9.8818,2.3016,"[171.77004219409284, 173.47679324894514, 143.60759493670886]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0003.jpg,SteamRice,9.5574,2.2186,"[171.34530706836617, 174.56778679026652, 154.17612977983777]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0004.jpg,SteamRice,9.0548,2.2462,"[175.183922046285, 178.74665042630937, 154.45432399512788]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0005.jpg,SteamRice,8.8974,2.1495,"[175.3795712484237, 177.57124842370743, 152.58511979823456]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0006.jpg,SteamRice,6.5521,2.0642,"[186.39153439153438, 188.99294532627866, 173.22927689594357]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0007.jpg,SteamRice,9.6561,2.2747,"[168.2947598253275, 169.13973799126637, 136.3548034934498]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0008.jpg,SteamRice,9.4307,2.1397,"[180.25675675675674, 183.03562653562653, 156.21621621621622]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0009.jpg,SteamRice,9.8753,2.2986,"[178.8463157894737, 180.7821052631579, 149.34315789473683]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0010.jpg,SteamRice,8.6858,1.9372,"[166.22832369942196, 168.79335260115607, 147.33670520231215]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0011.jpg,SteamRice,9.484,1.9131,"[145.61598951507207, 145.02096985583225, 120.1310615989515]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0012.jpg,SteamRice,9.132,2.0527,"[172.8897435897436, 174.36923076923077, 141.33076923076922]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0013.jpg,SteamRice,9.7663,2.2853,"[177.28111587982832, 179.80042918454936, 158.69420600858368]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0014.jpg,SteamRice,9.0015,2.0347,"[165.98965071151358, 168.83958602846053, 144.35187580853815]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0015.jpg,SteamRice,8.3886,2.1343,"[164.123473541384, 166.22388059701493, 136.59701492537314]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0016.jpg,SteamRice,9.9079,2.0113,"[174.55833333333334, 177.98095238095237, 153.4154761904762]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0017.jpg,SteamRice,9.7463,2.1947,"[168.57127071823206, 172.27734806629834, 147.65303867403316]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0018.jpg,SteamRice,10.2708,2.2946,"[167.56376518218624, 170.165991902834, 150.51821862348177]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0019.jpg,SteamRice,8.8971,2.2165,"[173.75302663438256, 176.72518159806296, 145.12953995157386]"
L1F23BSCS0355_SteamRice_Raw_003_Grain_0020.jpg,SteamRice,9.5294,2.2231,"[167.25, 169.09346846846847, 138.78378378378378]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0001.jpg,SteamRice,8.5538,2.1159,"[168.41522029372496, 169.68090787716955, 142.40320427236315]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0002.jpg,SteamRice,9.9075,2.09,"[170.88541666666666, 172.10532407407408, 139.56828703703704]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0003.jpg,SteamRice,8.438,2.1995,"[179.8541935483871, 181.99483870967742, 157.25935483870967]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0004.jpg,SteamRice,9.7209,2.3115,"[171.61283422459894, 174.7101604278075, 148.16898395721924]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0005.jpg,SteamRice,9.5341,2.0902,"[177.2953181272509, 179.8235294117647, 154.86194477791116]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0006.jpg,SteamRice,9.5611,1.8638,"[187.56166219839142, 190.70911528150134, 173.3230563002681]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0007.jpg,SteamRice,9.3441,2.2148,"[177.9623287671233, 180.34246575342465, 154.59931506849315]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0008.jpg,SteamRice,8.9152,2.1249,"[175.3814303638645, 176.5909661229611, 141.33500627352572]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0009.jpg,SteamRice,9.0372,2.2375,"[179.98934911242603, 182.4792899408284, 162.22603550295858]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0010.jpg,SteamRice,8.9549,1.9864,"[180.5046357615894, 182.86092715231788, 154.41192052980134]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0011.jpg,SteamRice,10.3553,2.4508,"[179.7318224740321, 182.7233238904627, 159.5967894239849]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0012.jpg,SteamRice,9.9347,1.9683,"[170.5617128463476, 172.43702770780857, 154.46599496221663]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0013.jpg,SteamRice,9.1962,2.2489,"[180.34575087310827, 182.31199068684518, 153.1850989522701]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0014.jpg,SteamRice,9.4622,2.1719,"[162.57258064516128, 160.39861751152074, 124.56566820276498]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0015.jpg,SteamRice,10.1019,2.2741,"[161.4620253164557, 162.88185654008439, 138.25316455696202]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0016.jpg,SteamRice,7.8477,1.6697,"[159.95627376425855, 162.00570342205324, 146.29277566539923]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0017.jpg,SteamRice,9.6403,2.3333,"[185.7160883280757, 188.35120925341747, 162.51629863301787]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0018.jpg,SteamRice,9.1282,2.2338,"[174.05070754716982, 175.72523584905662, 143.89268867924528]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0019.jpg,SteamRice,9.7117,2.3034,"[166.8154506437768, 167.8959227467811, 133.79828326180257]"
L1F23BSCS0355_SteamRice_Raw_004_Grain_0020.jpg,SteamRice,9.4141,2.3451,"[169.74147414741475, 172.9108910891089, 150.03410341034103]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0001.jpg,SteamRice,8.9101,2.2527,"[156.90628706998814, 160.2479240806643, 137.0723606168446]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0002.jpg,SteamRice,10.3191,2.3965,"[176.80266920877025, 179.836987607245, 151.91039084842708]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0003.jpg,SteamRice,7.6461,1.5058,"[167.4862579281184, 169.7864693446089, 145.25158562367864]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0004.jpg,SteamRice,9.9892,1.8817,"[153.86264441591786, 152.97946084724006, 118.61745827984596]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0005.jpg,SteamRice,9.6865,2.0517,"[172.12857142857143, 173.0845238095238, 145.09880952380954]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0006.jpg,SteamRice,9.4525,2.3608,"[173.98283261802575, 177.69098712446353, 152.56223175965664]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0007.jpg,SteamRice,8.7212,2.0194,"[175.96143250688706, 179.51928374655648, 153.0840220385675]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0008.jpg,SteamRice,8.6927,1.7239,"[170.85895404120444, 169.93819334389858, 137.9001584786054]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0009.jpg,SteamRice,8.9859,2.003,"[177.04227212681639, 179.8216644649934, 161.44649933949802]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0010.jpg,SteamRice,9.2825,2.2839,"[172.80203619909503, 174.4558823529412, 145.1233031674208]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0011.jpg,SteamRice,9.2169,2.2802,"[167.08457142857142, 169.73371428571429, 142.61942857142859]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0012.jpg,SteamRice,9.4821,2.3177,"[179.3018660812294, 181.83534577387485, 151.8814489571899]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0013.jpg,SteamRice,8.3169,1.834,"[166.87893081761007, 168.33962264150944, 146.00314465408806]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0014.jpg,SteamRice,8.2368,1.8808,"[173.68098159509202, 177.2085889570552, 150.91411042944785]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0015.jpg,SteamRice,8.6715,2.2573,"[180.56564417177916, 183.5079754601227, 157.0]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0016.jpg,SteamRice,8.3556,2.032,"[163.63571428571427, 162.51714285714286, 135.28714285714287]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0017.jpg,SteamRice,8.8837,2.1133,"[172.22978177150193, 172.05006418485237, 142.94993581514763]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0018.jpg,SteamRice,9.9968,1.9657,"[172.06755126658624, 175.0603136308806, 146.85162846803377]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0019.jpg,SteamRice,9.4258,2.4142,"[175.68366285119666, 178.95005202913632, 148.41831425598335]"
L1F23BSCS0355_SteamRice_Raw_005_Grain_0020.jpg,SteamRice,8.9054,2.078,"[162.43947368421053, 165.6236842105263, 143.51184210526316]"
